        4636           2          20
Tue Mar 13 17:52:45 2007
nirspec_doar24es_glue.dat

Full Nirspec spectrum of doar24es, different settings combined.
Poor atmosphere is indicated with NaNs.
Wavelength scale corrected for earth motion in direction of science target..
..assuming V_helio of science target is 0.0 km/s. Add V_helio of science...
..target to transform to target rest frame.
 
april data much worse,  do not use
  5.0409703E+00  2.3564360E+00
  5.0410714E+00  2.3279221E+00
  5.0411720E+00  2.3296783E+00
  5.0412731E+00  2.3140912E+00
  5.0413737E+00  2.3074093E+00
  5.0414748E+00  2.3138058E+00
  5.0415754E+00  2.3012390E+00
  5.0416765E+00  2.2841189E+00
  5.0417771E+00  2.2935274E+00
  5.0418777E+00  2.2509835E+00
  5.0419788E+00  2.2327101E+00
  5.0420794E+00  2.2233951E+00
  5.0421805E+00  2.2264004E+00
  5.0422812E+00  2.2652013E+00
  5.0423822E+00  2.2213740E+00
  5.0424829E+00  2.1556683E+00
  5.0425839E+00  2.1352813E+00
  5.0426846E+00  2.1800625E+00
  5.0427856E+00  2.1906192E+00
  5.0428863E+00  2.1641760E+00
  5.0429873E+00  2.1560028E+00
  5.0430880E+00  2.1847157E+00
  5.0431890E+00  2.1139078E+00
  5.0432897E+00  2.1643729E+00
  5.0433908E+00  2.1897054E+00
  5.0434918E+00  2.1419368E+00
  5.0435925E+00  2.1073549E+00
  5.0436935E+00  2.1130862E+00
  5.0437942E+00  2.1289485E+00
  5.0438952E+00  2.1219211E+00
  5.0439959E+00  2.0916655E+00
  5.0440969E+00  2.0492105E+00
  5.0441976E+00  2.1114266E+00
  5.0442986E+00  2.1617770E+00
  5.0443997E+00  2.1341717E+00
  5.0445004E+00  2.1102769E+00
  5.0446014E+00  2.1263132E+00
  5.0447021E+00  2.0787296E+00
  5.0448031E+00  2.0318811E+00
  5.0449038E+00  2.0512636E+00
  5.0450048E+00  2.0984485E+00
  5.0451059E+00  2.1186874E+00
  5.0452065E+00  2.1206179E+00
  5.0453076E+00  2.0783675E+00
  5.0454087E+00  2.0991120E+00
  5.0455093E+00  2.1090267E+00
  5.0456104E+00  2.1000602E+00
  5.0457110E+00  2.0768044E+00
  5.0458121E+00  2.0327206E+00
  5.0459132E+00  2.0498035E+00
  5.0460138E+00  2.1272986E+00
  5.0461149E+00  2.1553743E+00
  5.0462160E+00  2.1505098E+00
  5.0463166E+00  2.1295578E+00
  5.0464177E+00  2.1410439E+00
  5.0465188E+00  2.1693430E+00
  5.0466194E+00  2.2195230E+00
  5.0467205E+00  2.1772082E+00
  5.0468216E+00  2.1237733E+00
  5.0469222E+00  2.1399395E+00
  5.0470233E+00  2.1454258E+00
  5.0471244E+00  2.1194277E+00
  5.0472250E+00  2.1238818E+00
  5.0473261E+00  2.1514397E+00
  5.0474272E+00  2.1488216E+00
  5.0475278E+00  2.1207085E+00
  5.0476289E+00  2.0945923E+00
  5.0477300E+00  2.0901103E+00
  5.0478311E+00  2.1540084E+00
  5.0479317E+00  2.1335268E+00
  5.0480328E+00  2.0800848E+00
  5.0481339E+00  2.0748997E+00
  5.0482345E+00  2.0538511E+00
  5.0483356E+00  2.1011999E+00
  5.0484366E+00  2.0961177E+00
  5.0485377E+00  2.0799627E+00
  5.0486383E+00  2.0729475E+00
  5.0487394E+00  2.0423026E+00
  5.0488405E+00  1.9426361E+00
  5.0489416E+00  1.8736411E+00
  5.0490422E+00  1.9168490E+00
  5.0491433E+00           -NaN
  5.0492444E+00  2.1564717E+00
  5.0493455E+00  2.1249368E+00
  5.0494466E+00  2.0996180E+00
  5.0495472E+00  2.0732529E+00
  5.0496483E+00  2.0358729E+00
  5.0497494E+00  2.0153894E+00
  5.0498505E+00  2.0232904E+00
  5.0499516E+00  2.0676050E+00
  5.0500522E+00  2.1335056E+00
  5.0501533E+00  2.1119778E+00
  5.0502543E+00  2.0560381E+00
  5.0503554E+00  2.0497882E+00
  5.0504565E+00  2.0392861E+00
  5.0505576E+00  2.0719588E+00
  5.0506582E+00  2.0598094E+00
  5.0507593E+00  2.0716708E+00
  5.0508604E+00  2.0600929E+00
  5.0509615E+00  2.0394752E+00
  5.0510626E+00  2.0450935E+00
  5.0511637E+00  2.0296171E+00
  5.0512643E+00  2.0329874E+00
  5.0513654E+00  2.0620432E+00
  5.0514665E+00  2.0585759E+00
  5.0515676E+00  2.0867856E+00
  5.0516686E+00  2.1056211E+00
  5.0517697E+00  2.0669720E+00
  5.0518708E+00  2.0659139E+00
  5.0519719E+00  2.0462749E+00
  5.0520725E+00  2.0724978E+00
  5.0521736E+00  2.1951890E+00
  5.0522747E+00  2.2848651E+00
  5.0523758E+00  2.3597605E+00
  5.0524769E+00  2.4697063E+00
  5.0525780E+00  2.7133904E+00
  5.0526791E+00  2.6909668E+00
  5.0527802E+00  2.6587915E+00
  5.0528812E+00  2.7499444E+00
  5.0529823E+00  2.7539620E+00
  5.0530834E+00  2.7008636E+00
  5.0531845E+00  2.6178033E+00
  5.0532856E+00  2.5039909E+00
  5.0533867E+00  2.4165289E+00
  5.0534873E+00  2.3609228E+00
  5.0535884E+00  2.3441956E+00
  5.0536895E+00  2.3599255E+00
  5.0537906E+00  2.3955548E+00
  5.0538917E+00  2.3961930E+00
  5.0539927E+00  2.3330960E+00
  5.0540938E+00  2.3074026E+00
  5.0541949E+00  2.3326802E+00
  5.0542960E+00  2.2858274E+00
  5.0543971E+00  2.3190398E+00
  5.0544982E+00  2.2717311E+00
  5.0545993E+00  2.1846941E+00
  5.0547004E+00  2.1818035E+00
  5.0548015E+00  2.1563821E+00
  5.0549026E+00  2.1647322E+00
  5.0550036E+00  2.1692891E+00
  5.0551047E+00  2.1152718E+00
  5.0552058E+00  2.1430731E+00
  5.0553069E+00  2.1415887E+00
  5.0554080E+00  2.1536820E+00
  5.0555091E+00  2.1396646E+00
  5.0556102E+00  2.1029520E+00
  5.0557117E+00  2.1061001E+00
  5.0558128E+00  2.1291730E+00
  5.0559139E+00  2.0762022E+00
  5.0560150E+00  2.0570576E+00
  5.0561161E+00  2.0956223E+00
  5.0562172E+00  2.0705364E+00
  5.0563183E+00  1.9669950E+00
  5.0564194E+00  2.0117400E+00
  5.0565205E+00  2.0767083E+00
  5.0566216E+00  2.0622427E+00
  5.0567226E+00  2.0505576E+00
  5.0568237E+00  2.0689874E+00
  5.0569248E+00  2.0099275E+00
  5.0570264E+00  1.9396703E+00
  5.0571275E+00  1.9830221E+00
  5.0572286E+00  1.9555693E+00
  5.0573297E+00  2.0013595E+00
  5.0574307E+00  2.0215442E+00
  5.0575318E+00  2.0507603E+00
  5.0576329E+00  2.1020215E+00
  5.0577340E+00  2.1054385E+00
  5.0578356E+00  2.1192596E+00
  5.0579367E+00  2.1108153E+00
  5.0580378E+00  2.0949543E+00
  5.0581388E+00  2.0668130E+00
  5.0582399E+00  2.1477520E+00
  5.0583410E+00  2.1681583E+00
  5.0584421E+00  2.0734808E+00
  5.0585437E+00  2.0591733E+00
  5.0586448E+00  2.1316829E+00
  5.0587459E+00  2.1335113E+00
  5.0588470E+00  2.0732791E+00
  5.0589480E+00  2.1001110E+00
  5.0590491E+00  2.1382773E+00
  5.0591507E+00  2.1090910E+00
  5.0592518E+00  2.0913379E+00
  5.0593529E+00  2.0485432E+00
  5.0594540E+00  2.0473971E+00
  5.0595551E+00  2.0771148E+00
  5.0596566E+00  2.0333271E+00
  5.0597577E+00  2.0339832E+00
  5.0598588E+00  2.0675418E+00
  5.0599599E+00  2.0485275E+00
  5.0600615E+00  1.9973060E+00
  5.0601625E+00  1.9647136E+00
  5.0602636E+00  1.9715403E+00
  5.0603647E+00           -NaN
  5.0604663E+00           -NaN
  5.0605674E+00           -NaN
  5.0606685E+00           -NaN
  5.0607696E+00           -NaN
  5.0608711E+00           -NaN
  5.0609722E+00           -NaN
  5.0610733E+00           -NaN
  5.0611744E+00  1.9451292E+00
  5.0612760E+00  2.0028689E+00
  5.0613770E+00  2.0995758E+00
  5.0614781E+00  2.0802410E+00
  5.0615797E+00  2.0389218E+00
  5.0616808E+00  2.0131924E+00
  5.0617819E+00  2.0550270E+00
  5.0618830E+00  2.0506656E+00
  5.0619845E+00  2.0340087E+00
  5.0620856E+00  2.0895302E+00
  5.0621867E+00  2.0738807E+00
  5.0622883E+00  2.0490372E+00
  5.0623894E+00  2.0564933E+00
  5.0624905E+00  2.0747378E+00
  5.0625920E+00  2.0599971E+00
  5.0626931E+00  2.0744660E+00
  5.0627942E+00  2.0852566E+00
  5.0628958E+00  2.1028140E+00
  5.0629969E+00  2.1304114E+00
  5.0630980E+00  2.0637836E+00
  5.0631995E+00  2.0178609E+00
  5.0633006E+00  2.0504229E+00
  5.0634022E+00  2.0637712E+00
  5.0635033E+00  2.0037110E+00
  5.0636044E+00  2.0009985E+00
  5.0637059E+00  2.0692420E+00
  5.0638070E+00  2.0675359E+00
  5.0639081E+00  2.0751410E+00
  5.0640097E+00  2.0209498E+00
  5.0641108E+00  1.9921907E+00
  5.0642123E+00  2.0300579E+00
  5.0643134E+00  2.0673168E+00
  5.0644150E+00  2.0376043E+00
  5.0645161E+00  2.0587180E+00
  5.0646172E+00  2.1017296E+00
  5.0647187E+00  2.1072788E+00
  5.0648198E+00  2.1224563E+00
  5.0649214E+00  2.1160717E+00
  5.0650225E+00  2.1949222E+00
  5.0651240E+00  2.2412927E+00
  5.0652251E+00  2.2824552E+00
  5.0653262E+00  2.3595698E+00
  5.0654278E+00  2.5014644E+00
  5.0655289E+00  2.5636785E+00
  5.0656304E+00  2.6551814E+00
  5.0657315E+00  2.7205029E+00
  5.0658331E+00  2.7302885E+00
  5.0659342E+00  2.6643066E+00
  5.0660357E+00  2.4918556E+00
  5.0661368E+00  2.4650214E+00
  5.0662384E+00  2.4731114E+00
  5.0663395E+00  2.4007943E+00
  5.0664411E+00  2.3134670E+00
  5.0665421E+00  2.3475800E+00
  5.0666437E+00  2.3920240E+00
  5.0667448E+00  2.3423223E+00
  5.0668464E+00  2.2753141E+00
  5.0669475E+00  2.2340238E+00
  5.0670490E+00  2.2762334E+00
  5.0671501E+00  2.2311215E+00
  5.0672517E+00  2.1415715E+00
  5.0673528E+00  2.1531284E+00
  5.0674543E+00  2.1348202E+00
  5.0675554E+00  2.1280217E+00
  5.0676570E+00  2.1149373E+00
  5.0677586E+00  2.1047695E+00
  5.0678596E+00  2.1024230E+00
  5.0679612E+00  2.1125071E+00
  5.0680623E+00  2.1418085E+00
  5.0681639E+00  2.1310995E+00
  5.0682650E+00  2.1116359E+00
  5.0683665E+00  2.1002738E+00
  5.0684681E+00  2.1070018E+00
  5.0685692E+00  2.0782738E+00
  5.0686707E+00  2.0944555E+00
  5.0687718E+00  2.0348909E+00
  5.0688734E+00  2.0074055E+00
  5.0689745E+00  2.0092301E+00
  5.0690761E+00  2.0184996E+00
  5.0691776E+00  2.0497916E+00
  5.0692787E+00  2.0778725E+00
  5.0693803E+00  2.0557742E+00
  5.0694818E+00  2.0395226E+00
  5.0695829E+00  2.0969944E+00
  5.0696845E+00  2.0853503E+00
  5.0697856E+00  2.0754199E+00
  5.0698872E+00  2.1176412E+00
  5.0699887E+00  2.1331074E+00
  5.0700898E+00  2.0929706E+00
  5.0701914E+00  2.0740085E+00
  5.0702929E+00  2.0780811E+00
  5.0703940E+00  2.1022007E+00
  5.0704956E+00  2.1185193E+00
  5.0705972E+00  2.0971818E+00
  5.0706983E+00  2.1031420E+00
  5.0707998E+00  2.0862250E+00
  5.0709014E+00  2.0818477E+00
  5.0710025E+00  2.0640538E+00
  5.0711040E+00  2.0592177E+00
  5.0712056E+00  2.0819697E+00
  5.0713072E+00  2.0260096E+00
  5.0714083E+00  2.0401745E+00
  5.0715098E+00  2.0462520E+00
  5.0716114E+00  2.0797331E+00
  5.0717125E+00  2.0458908E+00
  5.0718141E+00  2.0413990E+00
  5.0719156E+00  2.0598021E+00
  5.0720172E+00  2.0559552E+00
  5.0721183E+00  2.0291350E+00
  5.0722198E+00  2.0051107E+00
  5.0723214E+00  2.0363736E+00
  5.0724230E+00  2.0405393E+00
  5.0725241E+00  2.0319998E+00
  5.0726256E+00  2.0737362E+00
  5.0727272E+00  2.0515723E+00
  5.0728288E+00  2.0119021E+00
  5.0729299E+00  2.0186148E+00
  5.0730314E+00  2.0051410E+00
  5.0731330E+00  1.9708010E+00
  5.0732346E+00  2.0113888E+00
  5.0733356E+00  2.0565708E+00
  5.0734372E+00  2.0732057E+00
  5.0735388E+00  2.0231848E+00
  5.0736403E+00  2.0010278E+00
  5.0737419E+00  2.0392194E+00
  5.0738430E+00  2.0502241E+00
  5.0739446E+00  2.0322618E+00
  5.0740461E+00  2.0594864E+00
  5.0741477E+00  2.1067278E+00
  5.0742493E+00  2.0865660E+00
  5.0743508E+00  2.0889072E+00
  5.0744519E+00  2.0150476E+00
  5.0745535E+00  2.0111487E+00
  5.0746551E+00  2.0506985E+00
  5.0747566E+00  2.0046930E+00
  5.0748582E+00  2.0100880E+00
  5.0749598E+00  2.0147779E+00
  5.0750613E+00  2.0578713E+00
  5.0751624E+00  2.0242379E+00
  5.0752640E+00  2.0138705E+00
  5.0753655E+00  2.0243011E+00
  5.0754671E+00  2.0596828E+00
  5.0755687E+00  2.0204246E+00
  5.0756702E+00  1.9501073E+00
  5.0757718E+00  1.9849917E+00
  5.0758734E+00  2.0093114E+00
  5.0759745E+00  2.0701928E+00
  5.0760760E+00  2.0495949E+00
  5.0761776E+00  2.0262578E+00
  5.0762792E+00  2.0157826E+00
  5.0763807E+00  2.0199347E+00
  5.0764823E+00  2.0709074E+00
  5.0765839E+00  2.1064918E+00
  5.0766854E+00  2.0092273E+00
  5.0767870E+00  2.0103402E+00
  5.0768886E+00  2.0051625E+00
  5.0769901E+00  2.0313659E+00
  5.0770917E+00  2.0102823E+00
  5.0771933E+00  1.9835948E+00
  5.0772943E+00  2.0008857E+00
  5.0773959E+00  1.9889495E+00
  5.0774975E+00  2.0211391E+00
  5.0775990E+00  2.0095475E+00
  5.0777006E+00  1.9959275E+00
  5.0778022E+00  2.1047175E+00
  5.0779037E+00  2.2052479E+00
  5.0780053E+00  2.1652930E+00
  5.0781069E+00  2.1625094E+00
  5.0782084E+00  2.1779518E+00
  5.0783100E+00  2.2553933E+00
  5.0784116E+00  2.3059120E+00
  5.0785131E+00  2.3452585E+00
  5.0786147E+00  2.4037137E+00
  5.0787163E+00  2.5864446E+00
  5.0788178E+00  2.7157800E+00
  5.0789194E+00  2.6862524E+00
  5.0790210E+00  2.5515864E+00
  5.0791225E+00  2.4055967E+00
  5.0792241E+00  2.4185114E+00
  5.0793257E+00  2.3526807E+00
  5.0794272E+00  2.2669451E+00
  5.0795293E+00  2.2507980E+00
  5.0796309E+00  2.2044468E+00
  5.0797324E+00  2.2618268E+00
  5.0798340E+00  2.2184765E+00
  5.0799356E+00  2.1208215E+00
  5.0800371E+00  2.1740417E+00
  5.0801387E+00  2.1674039E+00
  5.0802402E+00  2.0516369E+00
  5.0803418E+00  1.9730059E+00
  5.0804434E+00  2.0390155E+00
  5.0805449E+00  2.0166743E+00
  5.0806465E+00           -NaN
  5.0807481E+00           -NaN
  5.0808501E+00           -NaN
  5.0809517E+00           -NaN
  5.0810533E+00           -NaN
  5.0811548E+00           -NaN
  5.0812564E+00           -NaN
  5.0813580E+00           -NaN
  5.0814595E+00           -NaN
  5.0815611E+00           -NaN
  5.0816627E+00           -NaN
  5.0817647E+00           -NaN
  5.0818663E+00           -NaN
  5.0819678E+00           -NaN
  5.0820694E+00           -NaN
  5.0821710E+00           -NaN
  5.0822725E+00           -NaN
  5.0823746E+00           -NaN
  5.0824761E+00           -NaN
  5.0825777E+00           -NaN
  5.0826793E+00           -NaN
  5.0827808E+00           -NaN
  5.0828824E+00           -NaN
  5.0829844E+00           -NaN
  5.0830860E+00           -NaN
  5.0831876E+00           -NaN
  5.0832891E+00           -NaN
  5.0833907E+00           -NaN
  5.0834928E+00           -NaN
  5.0835943E+00           -NaN
  5.0836959E+00           -NaN
  5.0837975E+00           -NaN
  5.0838995E+00           -NaN
  5.0840011E+00           -NaN
  5.0841026E+00           -NaN
  5.0842042E+00           -NaN
  5.0843062E+00           -NaN
  5.0844078E+00           -NaN
  5.0845094E+00           -NaN
  5.0846109E+00           -NaN
  5.0847130E+00           -NaN
  5.0848145E+00           -NaN
  5.0849161E+00           -NaN
  5.0850177E+00           -NaN
  5.0851197E+00           -NaN
  5.0852213E+00           -NaN
  5.0853229E+00           -NaN
  5.0854249E+00           -NaN
  5.0855265E+00           -NaN
  5.0856280E+00           -NaN
  5.0857296E+00           -NaN
  5.0858316E+00           -NaN
  5.0859332E+00           -NaN
  5.0860348E+00           -NaN
  5.0861368E+00           -NaN
  5.0862384E+00           -NaN
  5.0863400E+00           -NaN
  5.0864420E+00           -NaN
  5.0865436E+00           -NaN
  5.0866451E+00           -NaN
  5.0867472E+00           -NaN
  5.0868487E+00           -NaN
  5.0869503E+00           -NaN
  5.0870523E+00           -NaN
  5.0871539E+00           -NaN
  5.0872560E+00           -NaN
  5.0873575E+00           -NaN
  5.0874591E+00           -NaN
  5.0875611E+00           -NaN
  5.0876627E+00           -NaN
  5.0877643E+00           -NaN
  5.0878663E+00           -NaN
  5.0879679E+00           -NaN
  5.0880699E+00           -NaN
  5.0881715E+00           -NaN
  5.0882730E+00  2.0365932E+00
  5.0883751E+00  1.9871666E+00
  5.0884767E+00  1.9534250E+00
  5.0885787E+00  1.9353231E+00
  5.0886803E+00  1.9269004E+00
  5.0887823E+00  1.9599953E+00
  5.0888839E+00  1.9907278E+00
  5.0889854E+00  2.0303702E+00
  5.0890875E+00  1.9788841E+00
  5.0891891E+00  1.9364113E+00
  5.0892911E+00  1.9262075E+00
  5.0893927E+00  1.9967377E+00
  5.0894947E+00  1.9423240E+00
  5.0895963E+00  1.9654292E+00
  5.0896983E+00  2.0189836E+00
  5.0897999E+00  2.1037061E+00
  5.0899019E+00  2.1204197E+00
  5.0900035E+00  2.0296862E+00
  5.0901055E+00  1.9824514E+00
  5.0902071E+00  1.9825091E+00
  5.0903091E+00  2.0028036E+00
  5.0904107E+00  2.0019617E+00
  5.0905128E+00  2.0171177E+00
  5.0906143E+00  1.9972175E+00
  5.0907164E+00  2.0262442E+00
  5.0908179E+00  2.0402713E+00
  5.0909200E+00  2.0821621E+00
  5.0910215E+00  2.0868003E+00
  5.0911236E+00  2.1098661E+00
  5.0912251E+00  2.1768050E+00
  5.0913272E+00  2.2308135E+00
  5.0914288E+00  2.3415639E+00
  5.0915308E+00  2.4491465E+00
  5.0916328E+00  2.4701447E+00
  5.0917344E+00  2.4484997E+00
  5.0918365E+00  2.5120568E+00
  5.0919380E+00  2.6309593E+00
  5.0920401E+00  2.6386921E+00
  5.0921416E+00  2.5385456E+00
  5.0922437E+00  2.4390304E+00
  5.0923457E+00  2.3854260E+00
  5.0924473E+00  2.3469453E+00
  5.0925493E+00  2.2669678E+00
  5.0926509E+00  2.2552295E+00
  5.0927529E+00  2.2509601E+00
  5.0928550E+00  2.2218006E+00
  5.0929565E+00  2.2282212E+00
  5.0930586E+00  2.2431922E+00
  5.0931602E+00  2.2391784E+00
  5.0932622E+00  2.1545050E+00
  5.0933642E+00  2.1399264E+00
  5.0934658E+00  2.1095071E+00
  5.0935678E+00  2.0672507E+00
  5.0936699E+00  2.0991406E+00
  5.0937715E+00  2.1661909E+00
  5.0938735E+00  2.1416273E+00
  5.0939751E+00  2.1159983E+00
  5.0940771E+00  2.0954792E+00
  5.0941792E+00  2.0857220E+00
  5.0942807E+00  2.0474358E+00
  5.0943828E+00  2.0532882E+00
  5.0944848E+00  2.0837531E+00
  5.0945864E+00  2.0726500E+00
  5.0946884E+00  2.0277114E+00
  5.0947905E+00  1.9856008E+00
  5.0948925E+00  2.0024445E+00
  5.0949941E+00  2.0492454E+00
  5.0950961E+00  2.0128889E+00
  5.0951982E+00  2.0240493E+00
  5.0952997E+00  2.0842712E+00
  5.0954018E+00  2.0881793E+00
  5.0955038E+00  2.0802293E+00
  5.0956054E+00  2.0949359E+00
  5.0957074E+00  2.0386364E+00
  5.0958095E+00  2.0045102E+00
  5.0959115E+00  1.9736129E+00
  5.0960131E+00  1.9938892E+00
  5.0961151E+00  1.9813695E+00
  5.0962172E+00  2.0070345E+00
  5.0963192E+00  2.0347214E+00
  5.0964208E+00  2.0674198E+00
  5.0965228E+00  2.0269358E+00
  5.0966249E+00  1.9880790E+00
  5.0967269E+00  1.9922674E+00
  5.0968285E+00  2.0034468E+00
  5.0969305E+00  1.9773918E+00
  5.0970325E+00  2.0100138E+00
  5.0971346E+00  1.9971610E+00
  5.0972366E+00  1.9551390E+00
  5.0973382E+00  1.9796532E+00
  5.0974402E+00  2.0170677E+00
  5.0975423E+00  1.9111563E+00
  5.0976443E+00  1.9516212E+00
  5.0977464E+00  1.9683930E+00
  5.0978479E+00  2.0301011E+00
  5.0979500E+00  2.0816984E+00
  5.0980520E+00  2.1332967E+00
  5.0981541E+00           -NaN
  5.0982561E+00           -NaN
  5.0983582E+00           -NaN
  5.0984597E+00           -NaN
  5.0985618E+00           -NaN
  5.0986638E+00           -NaN
  5.0987659E+00           -NaN
  5.0988679E+00           -NaN
  5.0989699E+00           -NaN
  5.0990720E+00           -NaN
  5.0991735E+00           -NaN
  5.0992756E+00           -NaN
  5.0993776E+00           -NaN
  5.0994797E+00           -NaN
  5.0995817E+00           -NaN
  5.0996838E+00           -NaN
